missingMass,weight,SignalChannel
0.27242288,0.009559807180916055,1.0
1.1388423,0.009673716994324677,1.0
0.026375327,0.010853684682830812,1.0
0.03200032,0.009945716984301843,1.0
0.08501014,0.010648653279494082,1.0
2.335174,0.00907796385676657,1.0
-0.07765907,0.010616360246831371,1.0
1.2525156,0.010357177424243868,1.0
0.18665509,0.009226732873654246,1.0
0.4550199,0.009593488229753854,1.0
0.24955785,0.010556377743669727,1.0
0.25634083,0.010244297242310083,1.0
0.15611622,0.00931032416799373,1.0
0.7999993,0.01083292570093884,1.0
1.747996,0.01015100454246839,1.0
-0.06524144,0.009600393159932502,1.0
-0.014820802,0.010335094693984326,1.0
0.46444866,0.00912342995805211,1.0
0.20833868,0.009215686393455285,1.0
0.20381624,0.00972175937580835,1.0
1.0700394,0.010311326359337477,1.0
-0.021543257,0.010549016332844906,1.0
-0.01031577,0.009802318186626482,1.0
0.5387487,0.010742888448651438,1.0
-0.1300521,0.009478723738291487,1.0
0.1741752,0.010474479313956892,1.0
-0.03703439,0.010018800356447331,1.0
0.45187396,0.010356522544819606,1.0
0.08552646,0.009183488869460615,1.0
0.005921923,0.009152932534911978,1.0
0.21942076,0.009684151770159036,1.0
0.23581971,0.009427021805403413,1.0
0.18329428,0.009507157986254384,1.0
0.51588,0.009906488617034854,1.0
0.0985865,0.010334207459492872,1.0
0.10939062,0.010327053710642192,1.0
-0.13502145,0.009354755228906015,1.0
0.3461984,0.01028643567462678,1.0
0.0060645742,0.010221137266077323,1.0
-0.21241944,0.009815636554905293,1.0
-0.064258136,0.009699345767310323,1.0
0.5489592,0.009205596746166089,1.0
1.2183993,0.009355142142705527,1.0
0.31273302,0.009881945910136821,1.0
1.8711329,0.009906713073468286,1.0
-0.043155942,0.009437985519458287,1.0
0.08279716,0.009738336793860252,1.0
0.41973123,0.0092856310085272,1.0
-0.037476372,0.01084995842340681,1.0
2.3936837,0.010780322452103166,1.0
0.12656836,0.010351250786737095,1.0
0.43719327,0.010226914448673933,1.0
-0.41173366,0.010030290273501476,1.0
-0.14323488,0.00964082575956747,1.0
-0.08063148,0.009392197878111559,1.0
0.71473026,0.009270182231220255,1.0
-0.20478389,0.009262720019510225,1.0
-0.30567768,0.009762087762329822,1.0
0.28689492,0.010080017315554373,1.0
0.074870616,0.009250417663938222,1.0
0.5308324,0.009779639604099093,1.0
0.018212128,0.010049170232770114,1.0
-1.0221187,0.010260869069499225,1.0
1.3618904,0.01019212928872237,1.0
0.11202461,0.009173907525805861,1.0
-0.18881254,0.010732592356084963,1.0
-0.13509272,0.009602714463052121,1.0
-0.5118568,0.009743201290036637,1.0
1.3759135,0.009805289893762167,1.0
2.6563997,0.01057091955559382,1.0
0.46875158,0.010692120441216773,1.0
-0.14199205,0.0093042048570125,1.0
0.10733329,0.010197584551311362,1.0
0.16468501,0.009892042823442856,1.0
-0.3750752,0.010161043934505462,1.0
0.021342816,0.010289767014361333,1.0
1.4603989,0.010716963170181847,1.0
-0.11302277,0.009990672322377343,1.0
-0.52289677,0.010765327860178017,1.0
-0.12834054,0.010409536433587045,1.0
2.3519163,0.009863798935559708,1.0
-0.29512298,0.010857583905944853,1.0
-0.08326587,0.009285893040610537,1.0
0.006641387,0.010944252810793052,1.0
-0.12990977,0.01071223138883162,1.0
0.15318258,0.009803570778325218,1.0
0.9740353,0.008904687786793708,1.0
0.0564975,0.009778100266582738,1.0
2.529041,0.009466125622256035,1.0
-0.23763637,0.010448118043019348,1.0
0.2259271,0.010585399844454002,1.0
0.40893507,0.01020798656910147,1.0
0.4941011,0.00988648448646939,1.0
0.13422185,0.009620474723656406,1.0
1.3916085,0.00929605628592888,1.0
2.243592,0.010934626466899001,1.0
0.15421338,0.010871832489437752,1.0
2.3444827,0.010621584640397329,1.0
-0.07949921,0.009108358862299193,1.0
0.24186939,0.0098819088121113,1.0
-0.29498369,0.010276158871220359,1.0
2.3569407,0.010602422275644202,1.0
0.011677474,0.009999049808350497,1.0
0.3144461,0.00997836131357804,1.0
-1.1050358,0.009450833288790768,1.0
0.7297924,0.010229927772297979,1.0
0.28330266,0.010492763495054019,1.0
0.7271004,0.010859099236955848,1.0
-0.41723382,0.010775416770220689,1.0
-0.17770508,0.00966003573562804,1.0
0.06859561,0.011112903775345625,1.0
0.19308643,0.009354699853152574,1.0
0.3894328,0.010257883757687354,1.0
-0.63946843,0.010687707816627121,1.0
1.4380447,0.010072930119582284,1.0
0.117388085,0.010190049916420096,1.0
0.5540661,0.009429524346072068,1.0
-0.15101123,0.009903424899724993,1.0
-0.07211603,0.010238704278464253,1.0
0.7196547,0.010789131807190868,1.0
0.77654016,0.009556065009217877,1.0
-0.38836017,0.009767839340570739,1.0
0.08899884,0.009785846431209631,1.0
-0.14136605,0.01036441752379511,1.0
1.8975986,0.009272028423492165,1.0
1.036303,0.00913429498086461,1.0
1.352664,0.009429897641786788,1.0
-0.13321854,0.01020519096491299,1.0
1.2389452,0.009269414194443422,1.0
-0.10537076,0.010142941071967422,1.0
-0.053775083,0.009971655389328824,1.0
0.3796056,0.009568900164998523,1.0
-0.47112316,0.010026814253470982,1.0
0.27179566,0.009757378948362969,1.0
0.26858094,0.009599010784688021,1.0
0.31491786,0.009210827037044005,1.0
0.3173977,0.010305433821297238,1.0
-0.14438543,0.010627427816095141,1.0
0.027598932,0.00932478516672252,1.0
0.42568716,0.009965177394916097,1.0
0.6717202,0.00974197415353155,1.0
-0.22660954,0.010145468816517953,1.0
0.43275982,0.009478560095276749,1.0
-0.079388805,0.009395750173151595,1.0
2.3127315,0.009577830641862323,1.0
0.09891679,0.010545807808082843,1.0
-0.2611969,0.009593308872151542,1.0
0.020414846,0.010142632165038867,1.0
-0.14818192,0.009536657628041015,1.0
0.39760855,0.009640208219756046,1.0
-0.030320857,0.00945165671160688,1.0
-0.116511956,0.009663167003537308,1.0
0.20197462,0.010191651787372122,1.0
-0.18352506,0.010241268717747025,1.0
-1.1827323,0.010962764551722091,1.0
0.07676191,0.009026427520591988,1.0
0.025233163,0.009930594332085898,1.0
-0.033432547,0.00978679084748628,1.0
0.32672855,0.009379982994151704,1.0
0.07403822,0.010103400072170931,1.0
-0.30958638,0.009746678596682571,1.0
-0.13690774,0.010022275164822854,1.0
-0.79924697,0.010751758793071617,1.0
0.027866893,0.009102726203076835,1.0
0.27640495,0.009822186797366468,1.0
0.31065848,0.010929285122342234,1.0
0.12448486,0.010813905224626223,1.0
0.9977688,0.010924644912755313,1.0
0.103009544,0.009630496953402592,1.0
0.04746084,0.0100212096240831,1.0
0.5651378,0.009315241537244261,1.0
2.5883994,0.00945425552496558,1.0
0.72505,0.010033079227135653,1.0
-0.07365925,0.010081497597372691,1.0
-0.5879619,0.010779555439204816,1.0
0.24698968,0.010229744526070497,1.0
1.1282412,0.00981695214642194,1.0
-0.06845331,0.01025896330345248,1.0
-0.23734674,0.010216264309158956,1.0
0.11760044,0.010244919611293963,1.0
-0.12628448,0.009385902547695118,1.0
0.18337609,0.009693517792680505,1.0
0.1438205,0.009112901074903921,1.0
0.33702692,0.010352472790550052,1.0
-0.029402537,0.010359887911655366,1.0
0.651373,0.010152619614000184,1.0
-0.40372083,0.010229850213978393,1.0
0.94386554,0.009599357567728905,1.0
-0.039023485,0.009631225242618726,1.0
0.100828096,0.009734094332297947,1.0
-0.30001816,0.009799162047637476,1.0
1.8701779,0.009070299849410839,1.0
-0.08404914,0.010074209866071408,1.0
2.6080143,0.009833110034511799,1.0
1.7898049,0.009285159734198571,1.0
0.096076176,0.00941055458552301,1.0
0.29134586,0.00956081093753583,1.0
-0.44415367,0.010105079315523123,1.0
0.789308,0.010543436249932283,1.0
0.096676186,0.010927426178117544,1.0
0.06392841,0.01044476797814726,1.0
-0.20001969,0.010239325314781706,1.0
0.19431517,0.010180379283701727,1.0
0.16868402,0.010126702217533643,1.0
-0.17464063,0.009678771213233144,1.0
0.43261024,0.00938955629435087,1.0
2.8035777,0.009817502818589072,1.0
0.08298593,0.0098119997187815,1.0
-0.04814838,0.010964754261005101,1.0
1.0534531,0.009817375501412824,1.0
-0.54377466,0.009823546921366763,1.0
0.31899709,0.009696472337358365,1.0
-0.21067968,0.009379590811819445,1.0
-0.06548916,0.00912704324329211,1.0
1.5530889,0.009470578092385542,1.0
-0.7309207,0.009241727764088587,1.0
2.2381022,0.009603042791675476,1.0
-0.1369285,0.010927776120667023,1.0
0.111563,0.01013674708764374,1.0
-0.16626537,0.010204432215345793,1.0
0.20193912,0.009703297418991886,1.0
0.11797055,0.01012905639328397,1.0
0.6849005,0.009201592856920357,1.0
0.5023139,0.009346596949930935,1.0
-0.0061940746,0.011236762486797742,1.0
0.06522257,0.009440351706892787,1.0
0.51529264,0.010151940221650854,1.0
-0.009659596,0.010352051511508186,1.0
-0.09809138,0.010136825821544578,1.0
1.3835875,0.009703790059805116,1.0
0.11875791,0.00980317173205787,1.0
0.05767782,0.010727012205524269,1.0
-0.25185794,0.009734968063279854,1.0
0.028834693,0.010172792992275916,1.0
0.07046968,0.009861021378677049,1.0
-0.29701096,0.010835176127084085,1.0
1.9434057,0.009384308890353635,1.0
1.6516601,0.010609863639779676,1.0
0.3006089,0.009745023002773376,1.0
-0.19916908,0.010177639858097644,1.0
-0.5329695,0.009983508348237202,1.0
1.6969651,0.010571517870068728,1.0
-0.27910364,0.00964395551059821,1.0
0.0069838827,0.010762595448892664,1.0
0.025941504,0.00964678190733354,1.0
-0.03335217,0.009754447464301123,1.0
0.5403848,0.009377507019919285,1.0
0.1730977,0.010708250122509123,1.0
-0.0069511104,0.009590233953219666,1.0
0.6883312,0.010297790869460154,1.0
0.8419475,0.010555621479904005,1.0
-0.12545834,0.010948979559684985,1.0
0.18080176,0.010527818611460084,1.0
0.30684823,0.010383656067534462,1.0
1.2444385,0.008375540967629574,1.0
-0.33066136,0.010203789974968822,1.0
0.090310164,0.009802385035622335,1.0
0.14005078,0.009859241066306278,1.0
0.15852596,0.009363147800908739,1.0
0.0806248,0.009391064810266919,1.0
-0.10607207,0.009575176298100941,1.0
-0.08011937,0.008662190328302826,1.0
0.04768786,0.009670579137394506,1.0
0.6568247,0.009801689612218143,1.0
-0.026197858,0.00954848390800031,1.0
0.4433373,0.009559824677147648,1.0
1.0883789,0.009641418773534076,1.0
0.06352834,0.010226215901320543,1.0
-0.28109527,0.009836384085155914,1.0
-0.8511782,0.010573685063002628,1.0
0.28596163,0.009647604615466538,1.0
0.3322396,0.010198560343316539,1.0
1.706705,0.01062177198360714,1.0
0.056988914,0.00903099117905255,1.0
-0.0964375,0.009872419171308022,1.0
0.25765654,0.010345606691321237,1.0
0.18150188,0.010581743877112746,1.0
-0.11589925,0.0109457242177811,1.0
-0.18162861,0.01013221113089201,1.0
0.81858623,0.010726284173741465,1.0
0.0038525797,0.009461908916990863,1.0
0.1532597,0.010053736519436517,1.0
1.337169,0.009271053514469147,1.0
-0.04664138,0.010058775110381172,1.0
0.4093063,0.009059866801527656,1.0
0.32102215,0.010540461623736246,1.0
0.3391052,0.01000943720775473,1.0
0.6135391,0.009405877266367395,1.0
1.0404702,0.010919870195535213,1.0
-0.1542114,0.01093015325161859,1.0
0.3593527,0.0091415335860309,1.0
1.5896837,0.009545180393675207,1.0
0.69765437,0.010237067523164587,1.0
-0.012777797,0.009093502706340243,1.0
0.21608615,0.009255710194957995,1.0
0.13976663,0.00932536487084961,1.0
0.931881,0.01028300464138073,1.0
0.7488411,0.009775977797972867,1.0
0.30070797,0.009173698944280351,1.0
-0.3823451,0.010405148620163618,1.0
-0.20011945,0.010382830574229184,1.0
-0.06586023,0.010849691904497166,1.0
0.5377019,0.009935431205247518,1.0
0.08976603,0.010125008068572952,1.0
0.6008507,0.00981569348770974,1.0
-0.4678495,0.010241897148946045,1.0
0.18062523,0.009871061083200081,1.0
-0.009778282,0.008805953662852613,1.0
-0.11876215,0.009665730300676623,1.0
1.5242445,0.009724979417854182,1.0
-0.04624901,0.010244615844979198,1.0
0.10602737,0.010740366911173851,1.0
-0.3669507,0.008945035027381004,1.0
1.7889478,0.00991121993729892,1.0
-0.012911062,0.010960806118582743,1.0
0.009684299,0.009489578402314649,1.0
-0.009105902,0.009659879137929438,1.0
0.14548898,0.010626717211550049,1.0
0.13294187,0.010142515198688631,1.0
-0.8437922,0.010732729901607745,1.0
0.3752909,0.010822118556654967,1.0
0.28345892,0.00988933015908744,1.0
-0.14229383,0.010051555186003036,1.0
1.7352326,0.010683790567923571,1.0
0.711554,0.010366050583901247,1.0
-0.017025793,0.01078401719215898,1.0
0.298763,0.009534312425166398,1.0
2.4063268,0.010362733958331068,1.0
0.11735698,0.009322442390201668,1.0
0.26803267,0.009699472105275464,1.0
1.0382576,0.010448399550422077,1.0
0.92693603,0.009864741403795863,1.0
1.2751368,0.010457479960206323,1.0
-0.009866267,0.009678672527970944,1.0
-0.34750608,0.00894366187114369,1.0
2.7343867,0.009466927177354726,1.0
0.59936875,0.009635757932243137,1.0
-0.1458324,0.010072589350020325,1.0
0.9504703,0.01089603562240293,1.0
1.7556798,0.00984648084889516,1.0
-0.046396427,0.01032681023601347,1.0
2.424269,0.009489310960945118,1.0
0.51796025,0.009195695742089137,1.0
2.7629695,0.009739236460653694,1.0
-0.03861317,0.010111551058113212,1.0
0.67190504,0.009725392412078097,1.0
0.5998348,0.010240900784410152,1.0
0.88216496,0.0093969852403372,1.0
0.33355603,0.009843694929522032,1.0
-0.10736963,0.00991590286988622,1.0
0.16840775,0.010591988116747268,1.0
-0.40656337,0.010328081589280506,1.0
-0.17193812,0.010333138500466327,1.0
1.1123651,0.009350172734652837,1.0
-0.0038099177,0.009887989156981634,1.0
0.27580014,0.00995229185609029,1.0
-0.29708782,0.010081223872948016,1.0
0.28083688,0.009852251823947054,1.0
-0.25229138,0.009207005203240614,1.0
0.96837986,0.010202951568029467,1.0
0.6841311,0.010196243961501988,1.0
0.20872529,0.009100714939250553,1.0
0.49517006,0.009680591239258195,1.0
0.3160192,0.010431941555655588,1.0
-0.20442961,0.009529792304846187,1.0
0.6072199,0.010358323245099534,1.0
0.42076,0.009233282903202278,1.0
0.6584479,0.01022975975100953,1.0
-0.020134965,0.010357123733394884,1.0
-0.19301845,0.009131829265542646,1.0
0.1843567,0.010860085821481378,1.0
0.27266246,0.01022597961757882,1.0
0.22307387,0.010381457610090815,1.0
-0.147238,0.010139620028955682,1.0
1.0492963,0.010515761504469165,1.0
0.24843912,0.00967094465171443,1.0
0.90439475,0.010834522115537737,1.0
-0.013113789,0.009766206077590689,1.0
-0.060107432,0.01070791781466351,1.0
1.0806403,0.010248915603584081,1.0
0.21487063,0.009901497386123918,1.0
2.0021565,0.010320365497159902,1.0
0.82452863,0.009817286533153254,1.0
2.7751858,0.009589161287826472,1.0
0.14634636,0.009547483908645309,1.0
-0.27514997,0.010392748913712765,1.0
0.04357366,0.009461791443907075,1.0
0.039431583,0.010628904804890225,1.0
0.7220761,0.009698734706209815,1.0
0.045853022,0.010443083418562924,1.0
0.3724192,0.009761757199241496,1.0
0.21556361,0.010736965515679885,1.0
0.040598977,0.009550598905947944,1.0
1.0321051,0.010277772990054578,1.0
-0.015499366,0.010225170721464429,1.0
1.0774213,0.010753693848873026,1.0
-0.36945105,0.010512049398915873,1.0
0.18435588,0.009631563529630268,1.0
-0.27751747,0.00989224864680997,1.0
-0.4167644,0.01049920519544475,1.0
-0.0040858956,0.009937116720806044,1.0
0.33939925,0.009184659121909673,1.0
0.22424765,0.010601430951399258,1.0
0.09347062,0.010811684818664492,1.0
0.12510026,0.009874708759995422,1.0
0.84824425,0.009218152421729003,1.0
-0.051339302,0.010020215543112209,1.0
1.6078014,0.010739351738199773,1.0
0.38305092,0.00985425917468499,1.0
1.0537279,0.009838709763909237,1.0
0.3099222,0.00951000828291357,1.0
1.2725266,0.009133818447826025,1.0
0.25528562,0.009511857181152768,1.0
1.9260349,0.010561490728067224,1.0
0.17683992,0.009146474699343316,1.0
-0.24029532,0.010179378305447672,1.0
0.7944377,0.00984509015605058,1.0
-0.02429154,0.009347732907123403,1.0
0.41970336,0.009172966328187602,1.0
-0.090523124,0.01057416003725601,1.0
0.6019767,0.010543888406746228,1.0
1.2233454,0.00985261016610619,1.0
-0.3594194,0.010163086097986468,1.0
0.25578627,0.009544404868522515,1.0
-0.042909507,0.010446251717563094,1.0
0.30658287,0.009933939446906246,1.0
0.44351256,0.009159373909356323,1.0
0.5187402,0.00957796483931429,1.0
-0.13597152,0.00966273028177399,1.0
0.6488517,0.009772264262565875,1.0
0.13991313,0.010695516797731416,1.0
-0.047317304,0.009616566054183344,1.0
-0.06484307,0.00984934864173032,1.0
-0.14189193,0.010567189643956804,1.0
-0.074118674,0.009383337010231887,1.0
0.29998356,0.009991208800559509,1.0
-0.5675209,0.010867760939844052,1.0
0.24585606,0.010468639382949486,1.0
1.0638766,0.009296430889067134,1.0
0.098028235,0.009540628808679157,1.0
-0.30574927,0.009521586080414136,1.0
0.48385638,0.009918187559724335,1.0
-0.059171315,0.009615279996489893,1.0
1.6082482,0.010650045114093523,1.0
1.012059,0.009761367750866064,1.0
0.3051681,0.009840719264995895,1.0
0.8271027,0.010780526303939152,1.0
-0.20679328,0.009493169387512528,1.0
0.40148497,0.009842278246778169,1.0
0.1677672,0.009857419647626186,1.0
0.6379843,0.010025301317955069,1.0
-0.3264493,0.010574353762317872,1.0
0.53334993,0.010516586910320359,1.0
0.4994874,0.010081306500473076,1.0
1.0361278,0.009570546684879737,1.0
0.3858011,0.009557988191104476,1.0
0.16239952,0.010825974982814767,1.0
2.1803443,0.009946903123099527,1.0
0.8457898,0.009347161952598574,1.0
0.31045374,0.010009330521026505,1.0
0.12351706,0.009458826607147731,1.0
0.4965761,0.009871052203399615,1.0
-0.25346747,0.010186773882583981,1.0
0.3716629,0.009740788732253309,1.0
0.32244578,0.009732690226145348,1.0
0.5754781,0.010145453118345187,1.0
-0.07452372,0.00984690072471073,1.0
0.3003847,0.01045645115171887,1.0
2.2316298,0.009828280965799225,1.0
1.4749814,0.010190919055444267,1.0
2.0875077,0.009527397916132196,1.0
0.5294036,0.010819399045556228,1.0
0.5950347,0.010978739118714631,1.0
0.40378276,0.010430605729888994,1.0
0.01027689,0.009380472089584977,1.0
0.12290076,0.010103731201587071,1.0
-0.3892386,0.009342140097841591,1.0
0.116079606,0.010312885560996734,1.0
