missingMass,weight,SignalChannel
1.6628978,1.0,1.0
0.25082842,1.0,1.0
1.4288826,1.0,2.0
1.4944673,1.0,2.0
2.442154,1.0,1.0
-0.23546281,1.0,2.0
2.8404644,1.0,2.0
2.3942811,1.0,1.0
2.774061,1.0,2.0
2.2671223,1.0,2.0
1.1471404,1.0,1.0
2.180827,1.0,1.0
2.1528254,1.0,2.0
2.379521,1.0,2.0
1.3165241,1.0,2.0
2.8142607,1.0,1.0
2.5055473,1.0,2.0
1.478009,1.0,2.0
2.9480643,1.0,1.0
1.7029229,1.0,2.0
1.5644598,1.0,2.0
1.4971591,1.0,2.0
2.7535026,1.0,1.0
2.7116208,1.0,2.0
0.036530413,1.0,1.0
2.358372,1.0,1.0
2.7789154,1.0,2.0
-0.5480291,1.0,1.0
2.7603476,1.0,2.0
-0.3604798,1.0,2.0
1.9949609,1.0,1.0
2.139397,1.0,1.0
2.4885356,1.0,2.0
0.8894672,1.0,1.0
2.9020889,1.0,2.0
2.5877101,1.0,1.0
1.9148338,1.0,2.0
2.9003403,1.0,2.0
1.8154377,1.0,2.0
2.3170676,1.0,2.0
2.3806767,1.0,2.0
1.7698761,1.0,2.0
1.4877111,1.0,2.0
1.2107749,1.0,2.0
2.633463,1.0,1.0
2.3167574,1.0,2.0
1.5844218,1.0,1.0
2.5555868,1.0,2.0
2.028798,1.0,1.0
2.227812,1.0,2.0
2.7043955,1.0,2.0
1.8928065,1.0,2.0
2.9504573,1.0,2.0
0.42310065,1.0,2.0
-0.14631112,1.0,2.0
2.0337236,1.0,1.0
1.7540193,1.0,1.0
2.984373,1.0,1.0
2.8246858,1.0,1.0
2.3001058,1.0,2.0
2.9737973,1.0,1.0
1.4687421,1.0,2.0
2.6637688,1.0,2.0
0.05377675,1.0,1.0
-0.061923843,1.0,2.0
1.1475742,1.0,1.0
2.513263,1.0,2.0
1.4547905,1.0,2.0
1.7678981,1.0,1.0
1.7480143,1.0,1.0
2.6954107,1.0,1.0
1.3668659,1.0,2.0
0.09423542,1.0,2.0
2.709399,1.0,1.0
2.1163597,1.0,2.0
2.9934947,1.0,1.0
2.3862965,1.0,1.0
2.4662867,1.0,1.0
2.2005,1.0,2.0
1.8823347,1.0,2.0
2.4152696,1.0,1.0
2.9334638,1.0,1.0
0.5942843,1.0,2.0
2.9100194,1.0,2.0
2.080457,1.0,2.0
2.6368856,1.0,1.0
1.6994033,1.0,1.0
2.3750334,1.0,2.0
2.5161,1.0,1.0
-0.07120676,1.0,2.0
2.5760942,1.0,1.0
2.0329664,1.0,1.0
1.465746,1.0,2.0
0.90440565,1.0,1.0
2.2243268,1.0,2.0
2.3021507,1.0,1.0
0.5885874,1.0,1.0
2.7680278,1.0,2.0
2.7613618,1.0,2.0
1.799146,1.0,1.0
2.9585667,1.0,1.0
-0.18300936,1.0,2.0
2.5281613,1.0,2.0
2.82621,1.0,2.0
2.666795,1.0,1.0
2.3228168,1.0,1.0
0.8413029,1.0,1.0
1.7641171,1.0,1.0
2.1765122,1.0,2.0
2.530368,1.0,1.0
2.5003893,1.0,1.0
1.3792363,1.0,2.0
2.0781417,1.0,2.0
2.5089228,1.0,1.0
1.7930652,1.0,1.0
2.2416642,1.0,2.0
1.2916136,1.0,2.0
2.6630056,1.0,2.0
2.2693129,1.0,1.0
1.4440602,1.0,2.0
1.6126262,1.0,2.0
0.6450528,1.0,1.0
1.7397062,1.0,2.0
1.1618356,1.0,1.0
1.9394515,1.0,2.0
0.044894397,1.0,1.0
2.4991877,1.0,2.0
0.25129136,1.0,2.0
2.760026,1.0,2.0
0.85641694,1.0,2.0
1.3626871,1.0,1.0
1.6244508,1.0,2.0
2.846889,1.0,1.0
2.0708845,1.0,1.0
0.4861885,1.0,2.0
1.4623241,1.0,1.0
1.032465,1.0,1.0
0.74811554,1.0,2.0
0.008188126,1.0,2.0
2.9155688,1.0,1.0
2.6397176,1.0,2.0
2.1534963,1.0,2.0
2.832772,1.0,2.0
2.4018433,1.0,1.0
2.9793468,1.0,2.0
-0.6091873,1.0,2.0
2.6361518,1.0,1.0
2.4526696,1.0,2.0
1.5843003,1.0,2.0
0.48673803,1.0,1.0
0.25493953,1.0,2.0
1.5473533,1.0,1.0
1.065186,1.0,2.0
-0.013141225,1.0,1.0
2.5198815,1.0,1.0
2.595631,1.0,1.0
2.0360582,1.0,2.0
1.932062,1.0,2.0
2.5504072,1.0,2.0
0.64600897,1.0,1.0
2.9121552,1.0,2.0
-0.09706727,1.0,1.0
0.93006974,1.0,2.0
1.9068975,1.0,1.0
0.32654816,1.0,1.0
0.9334923,1.0,2.0
2.9719744,1.0,1.0
1.2089429,1.0,1.0
2.1522985,1.0,2.0
1.7909952,1.0,1.0
2.903785,1.0,2.0
1.9760934,1.0,2.0
2.0298555,1.0,1.0
2.0136437,1.0,2.0
-0.057279263,1.0,1.0
2.842672,1.0,2.0
0.54418695,1.0,2.0
1.4873097,1.0,1.0
-0.0633705,1.0,1.0
2.9749238,1.0,1.0
1.0669148,1.0,2.0
1.6358538,1.0,1.0
2.5467794,1.0,2.0
2.6252007,1.0,2.0
1.2596334,1.0,2.0
0.06324441,1.0,1.0
1.8945084,1.0,1.0
1.5983626,1.0,1.0
2.5422037,1.0,2.0
2.2559743,1.0,1.0
1.3685791,1.0,2.0
0.58618885,1.0,1.0
2.7795885,1.0,2.0
-0.05724742,1.0,2.0
2.825202,1.0,2.0
1.7980015,1.0,1.0
2.864971,1.0,1.0
2.4519563,1.0,1.0
1.7166901,1.0,1.0
1.9523476,1.0,2.0
0.63123256,1.0,2.0
2.2788544,1.0,1.0
2.3525336,1.0,2.0
2.5825377,1.0,1.0
2.9050725,1.0,2.0
2.0379817,1.0,2.0
2.849486,1.0,2.0
1.478772,1.0,1.0
2.176568,1.0,1.0
2.6054,1.0,1.0
1.5664304,1.0,2.0
0.89642596,1.0,2.0
2.826095,1.0,2.0
2.6068108,1.0,2.0
1.5954586,1.0,2.0
1.0201315,1.0,2.0
-0.38493294,1.0,1.0
2.8570137,1.0,2.0
-0.2118779,1.0,2.0
2.5533178,1.0,1.0
2.200226,1.0,2.0
1.597467,1.0,2.0
2.0355902,1.0,2.0
2.246331,1.0,2.0
2.4650145,1.0,2.0
2.1821628,1.0,1.0
2.645894,1.0,1.0
2.01686,1.0,2.0
0.29593408,1.0,1.0
2.7341273,1.0,2.0
1.4598063,1.0,2.0
2.7577286,1.0,1.0
1.0277514,1.0,2.0
0.39727163,1.0,2.0
2.8248656,1.0,2.0
2.0877762,1.0,1.0
2.358589,1.0,1.0
2.3113732,1.0,1.0
0.83210963,1.0,2.0
2.1735,1.0,2.0
2.8036554,1.0,1.0
0.47702533,1.0,1.0
0.119109355,1.0,1.0
2.5282466,1.0,1.0
2.4346254,1.0,1.0
2.9673343,1.0,2.0
0.47036147,1.0,2.0
1.8544943,1.0,1.0
1.9243705,1.0,1.0
1.6232945,1.0,1.0
2.952124,1.0,2.0
2.6611376,1.0,2.0
-0.16778658,1.0,2.0
2.0643468,1.0,1.0
2.6909516,1.0,2.0
2.0045269,1.0,2.0
1.5313456,1.0,1.0
1.03935,1.0,1.0
1.6251981,1.0,2.0
2.0977886,1.0,2.0
0.2794314,1.0,1.0
2.2946079,1.0,1.0
1.9471655,1.0,2.0
2.0713022,1.0,2.0
2.2322254,1.0,2.0
2.4298894,1.0,1.0
0.89471537,1.0,1.0
2.5456069,1.0,1.0
0.053789496,1.0,2.0
2.6180527,1.0,2.0
1.8661346,1.0,2.0
2.3173919,1.0,2.0
1.0417677,1.0,2.0
-0.0209767,1.0,2.0
0.85602254,1.0,2.0
2.9037714,1.0,1.0
2.5513003,1.0,1.0
0.57557553,1.0,2.0
2.8608718,1.0,1.0
0.18761034,1.0,1.0
0.98125696,1.0,1.0
1.2665502,1.0,1.0
0.8721179,1.0,2.0
0.062876835,1.0,2.0
1.2870669,1.0,2.0
1.246335,1.0,2.0
2.6696386,1.0,1.0
2.821544,1.0,1.0
1.8263493,1.0,1.0
2.4975173,1.0,2.0
-0.22712557,1.0,1.0
1.2345177,1.0,2.0
1.7917157,1.0,2.0
2.0890307,1.0,1.0
2.1607788,1.0,2.0
2.6973634,1.0,1.0
2.1382954,1.0,2.0
1.8779032,1.0,2.0
1.1446081,1.0,1.0
1.7354188,1.0,1.0
2.6334028,1.0,1.0
1.8142244,1.0,1.0
2.7478266,1.0,1.0
-0.4305663,1.0,2.0
2.4142256,1.0,2.0
0.75484186,1.0,2.0
2.4742403,1.0,2.0
2.756796,1.0,2.0
2.1394322,1.0,2.0
1.719498,1.0,1.0
1.2139766,1.0,2.0
1.6149896,1.0,2.0
2.5946941,1.0,2.0
2.8564103,1.0,2.0
1.8069544,1.0,1.0
2.403781,1.0,1.0
2.8611393,1.0,1.0
0.64116216,1.0,2.0
0.7425442,1.0,2.0
1.5840604,1.0,1.0
1.5905315,1.0,2.0
0.96936077,1.0,2.0
2.1813653,1.0,2.0
2.6993718,1.0,2.0
1.2004974,1.0,2.0
2.0758111,1.0,1.0
2.4800909,1.0,1.0
2.659026,1.0,1.0
2.1346915,1.0,2.0
2.8464816,1.0,1.0
1.9601077,1.0,2.0
2.7349133,1.0,2.0
1.947119,1.0,2.0
2.2229033,1.0,2.0
1.9973048,1.0,1.0
2.2880144,1.0,1.0
1.1741102,1.0,2.0
2.5489361,1.0,1.0
1.1260188,1.0,1.0
2.3376174,1.0,2.0
1.8685039,1.0,1.0
0.83047277,1.0,1.0
-0.012968007,1.0,1.0
1.9393185,1.0,1.0
1.1957421,1.0,2.0
2.8451777,1.0,1.0
1.7656529,1.0,2.0
2.9579635,1.0,1.0
-0.28307998,1.0,1.0
0.74029386,1.0,2.0
2.6323657,1.0,2.0
2.69914,1.0,2.0
1.8618665,1.0,1.0
2.873487,1.0,1.0
2.7850585,1.0,2.0
0.45278695,1.0,1.0
1.9460955,1.0,1.0
1.4880296,1.0,2.0
2.8687809,1.0,2.0
1.961626,1.0,2.0
-0.102239214,1.0,2.0
2.917345,1.0,2.0
1.8336395,1.0,2.0
2.5148878,1.0,2.0
2.9525137,1.0,2.0
-0.13068187,1.0,2.0
2.313362,1.0,1.0
2.453566,1.0,2.0
1.3694679,1.0,2.0
0.6631884,1.0,2.0
0.8713168,1.0,1.0
0.71542645,1.0,2.0
1.292941,1.0,1.0
1.8312436,1.0,1.0
1.6932825,1.0,2.0
0.065310776,1.0,1.0
0.8275415,1.0,1.0
2.424929,1.0,2.0
2.6845126,1.0,1.0
2.2171183,1.0,1.0
2.7952154,1.0,2.0
2.359444,1.0,2.0
0.99376124,1.0,2.0
0.9974359,1.0,1.0
1.5841125,1.0,2.0
1.4541262,1.0,2.0
2.9150434,1.0,1.0
0.14713788,1.0,1.0
1.6209477,1.0,2.0
0.9584462,1.0,2.0
1.5633,1.0,2.0
2.2908273,1.0,1.0
1.3252505,1.0,2.0
2.815336,1.0,2.0
1.4815196,1.0,2.0
1.8119748,1.0,2.0
2.5655339,1.0,2.0
1.7420548,1.0,1.0
2.7458985,1.0,1.0
2.0875738,1.0,1.0
2.818131,1.0,1.0
-0.1483582,1.0,2.0
2.2997031,1.0,1.0
1.0501902,1.0,2.0
2.7534678,1.0,1.0
1.1129789,1.0,2.0
1.4860897,1.0,1.0
2.15523,1.0,2.0
1.448728,1.0,1.0
1.1178294,1.0,2.0
0.8002635,1.0,2.0
2.252782,1.0,2.0
2.1922278,1.0,1.0
1.3106256,1.0,1.0
1.4439405,1.0,2.0
2.9563758,1.0,1.0
2.8138638,1.0,1.0
1.3450854,1.0,2.0
2.835594,1.0,1.0
2.7695384,1.0,1.0
2.2259493,1.0,2.0
2.9050825,1.0,1.0
2.9104493,1.0,1.0
2.7651825,1.0,2.0
2.8864481,1.0,1.0
1.8348957,1.0,2.0
0.9360835,1.0,2.0
2.9323592,1.0,1.0
2.452976,1.0,2.0
2.3550475,1.0,1.0
1.5171604,1.0,1.0
1.6022338,1.0,2.0
1.6538844,1.0,2.0
1.2349724,1.0,2.0
2.2534118,1.0,1.0
1.6828995,1.0,1.0
1.9213635,1.0,1.0
2.2469916,1.0,1.0
1.1448544,1.0,1.0
1.6951133,1.0,1.0
2.5788374,1.0,2.0
2.835626,1.0,1.0
2.0109098,1.0,2.0
2.5524638,1.0,1.0
1.6980255,1.0,2.0
2.4141543,1.0,1.0
2.7061043,1.0,2.0
1.7087686,1.0,1.0
2.1105995,1.0,2.0
2.8183086,1.0,1.0
2.5832312,1.0,1.0
2.7006075,1.0,2.0
0.8945705,1.0,2.0
2.7762735,1.0,2.0
1.2846705,1.0,2.0
2.3086686,1.0,2.0
0.95762,1.0,1.0
0.4027472,1.0,1.0
2.9773417,1.0,2.0
1.815205,1.0,1.0
1.1683375,1.0,2.0
1.4478575,1.0,2.0
2.1204379,1.0,2.0
1.0181288,1.0,2.0
2.5805106,1.0,1.0
1.7019993,1.0,1.0
0.22839051,1.0,2.0
1.8770008,1.0,1.0
2.097039,1.0,2.0
2.921878,1.0,2.0
2.2714314,1.0,2.0
1.9235004,1.0,1.0
1.8247288,1.0,2.0
2.800775,1.0,1.0
1.6310104,1.0,2.0
2.8339484,1.0,1.0
2.8147993,1.0,1.0
2.4780583,1.0,2.0
2.7325292,1.0,1.0
2.3669348,1.0,2.0
2.8770497,1.0,2.0
1.7327987,1.0,2.0
2.2212527,1.0,2.0
2.7292366,1.0,2.0
2.069992,1.0,2.0
1.5694423,1.0,2.0
2.8477955,1.0,2.0
2.7373044,1.0,1.0
2.7019465,1.0,2.0
0.0846206,1.0,2.0
1.5685254,1.0,1.0
1.7205931,1.0,1.0
2.7816477,1.0,2.0
2.3041801,1.0,2.0
2.5910592,1.0,2.0
2.0284321,1.0,1.0
0.13429056,1.0,2.0
1.2365928,1.0,2.0
2.9635582,1.0,2.0
2.0993314,1.0,1.0
2.3086994,1.0,1.0
2.4548535,1.0,2.0
2.3375995,1.0,1.0
1.15331,1.0,2.0
2.1572702,1.0,1.0
2.9178662,1.0,2.0
1.9203744,1.0,1.0
2.5176208,1.0,1.0
2.0492358,1.0,2.0
2.1025472,1.0,2.0
0.41305053,1.0,1.0
2.7162657,1.0,1.0
2.5409946,1.0,2.0
1.0837461,1.0,1.0
2.85272,1.0,2.0
2.2171066,1.0,1.0
2.971279,1.0,2.0
1.3631159,1.0,1.0
2.7613187,1.0,2.0
2.0286336,1.0,2.0
0.8644728,1.0,1.0
0.22849533,1.0,2.0
1.9202332,1.0,1.0
2.2409914,1.0,1.0
2.2572165,1.0,1.0
1.79293,1.0,2.0
-0.4192576,1.0,2.0
1.6543732,1.0,1.0
2.9418304,1.0,1.0
2.396191,1.0,2.0
1.2200353,1.0,1.0
0.3820058,1.0,2.0
0.86196065,1.0,2.0
1.8141738,1.0,1.0
2.0380883,1.0,2.0
0.029928733,1.0,2.0
2.5824807,1.0,2.0
2.3586617,1.0,1.0
2.2516472,1.0,1.0
1.9866474,1.0,1.0
0.24279806,1.0,1.0
2.7092075,1.0,2.0
2.0958574,1.0,1.0
0.46718922,1.0,2.0
2.6848984,1.0,2.0
2.7855403,1.0,2.0
2.6730142,1.0,2.0
2.9870853,1.0,1.0
2.1806755,1.0,1.0
2.976182,1.0,1.0
1.2331411,1.0,2.0
1.753065,1.0,1.0
2.184434,1.0,1.0
2.6458619,1.0,1.0
1.505229,1.0,1.0
2.7831197,1.0,1.0
2.3716326,1.0,2.0
1.2835181,1.0,2.0
1.7983637,1.0,1.0
2.8004358,1.0,1.0
2.6961768,1.0,2.0
-1.2911186,1.0,1.0
1.9860982,1.0,2.0
2.7663708,1.0,2.0
2.4622755,1.0,2.0
2.6790965,1.0,2.0
2.9423578,1.0,2.0
1.7595013,1.0,2.0
2.3622565,1.0,2.0
2.8167057,1.0,1.0
0.92979175,1.0,2.0
2.4136858,1.0,1.0
1.4465882,1.0,2.0
2.6216056,1.0,1.0
2.8695998,1.0,2.0
2.2435248,1.0,2.0
0.24936394,1.0,1.0
2.2072635,1.0,2.0
1.9995679,1.0,2.0
2.6576595,1.0,2.0
1.6062026,1.0,2.0
2.8150396,1.0,2.0
2.5912943,1.0,2.0
2.6297545,1.0,1.0
1.9766763,1.0,2.0
2.954391,1.0,1.0
2.6398568,1.0,1.0
2.5707724,1.0,2.0
2.8189292,1.0,1.0
2.072171,1.0,1.0
2.9758935,1.0,1.0
2.8555467,1.0,2.0
1.1922159,1.0,2.0
2.4984527,1.0,2.0
2.0826843,1.0,2.0
1.6595856,1.0,2.0
0.33115932,1.0,2.0
1.6327914,1.0,2.0
0.66494924,1.0,2.0
0.91394705,1.0,1.0
2.9594414,1.0,1.0
2.0237646,1.0,1.0
2.9026544,1.0,1.0
0.8751082,1.0,1.0
2.0648751,1.0,2.0
2.788855,1.0,2.0
1.7053659,1.0,2.0
2.7152913,1.0,1.0
1.918334,1.0,2.0
1.4129251,1.0,2.0
2.3906548,1.0,2.0
-0.2114695,1.0,1.0
0.9190203,1.0,1.0
1.6135589,1.0,1.0
2.8839948,1.0,2.0
1.844174,1.0,1.0
1.9356488,1.0,2.0
0.39383462,1.0,2.0
1.7265474,1.0,2.0
1.2442368,1.0,2.0
2.966786,1.0,2.0
2.7377613,1.0,2.0
2.1702318,1.0,2.0
-0.4905338,1.0,2.0
-0.65725666,1.0,1.0
1.3899415,1.0,1.0
1.7338938,1.0,1.0
2.5500078,1.0,2.0
-1.2922603,1.0,2.0
1.963876,1.0,1.0
1.2064537,1.0,1.0
2.3720226,1.0,1.0
2.543231,1.0,2.0
2.9455838,1.0,1.0
2.9981995,1.0,2.0
2.0116997,1.0,1.0
0.6492267,1.0,2.0
2.5517547,1.0,1.0
2.3501647,1.0,2.0
2.861225,1.0,1.0
2.8346922,1.0,2.0
0.7602227,1.0,1.0
1.8364468,1.0,2.0
-0.27360776,1.0,1.0
1.7176422,1.0,1.0
-0.22488762,1.0,1.0
2.883315,1.0,2.0
0.29503146,1.0,1.0
2.052308,1.0,2.0
0.6742456,1.0,2.0
1.5154525,1.0,2.0
1.5933661,1.0,1.0
2.1859624,1.0,1.0
1.887874,1.0,1.0
1.855967,1.0,2.0
2.5583246,1.0,2.0
1.4054023,1.0,2.0
2.2769718,1.0,1.0
2.9474885,1.0,1.0
2.5452297,1.0,2.0
1.4600592,1.0,2.0
1.1158398,1.0,1.0
1.9326553,1.0,1.0
1.8856598,1.0,2.0
-0.09073396,1.0,1.0
1.5201291,1.0,2.0
1.426333,1.0,2.0
2.0160956,1.0,1.0
0.33201292,1.0,1.0
2.9645448,1.0,1.0
2.8106134,1.0,2.0
2.9705563,1.0,2.0
1.0105791,1.0,2.0
2.4612596,1.0,2.0
2.8559961,1.0,2.0
2.1328046,1.0,2.0
1.8819847,1.0,2.0
1.393494,1.0,1.0
1.9498001,1.0,2.0
1.4388863,1.0,1.0
2.8541129,1.0,1.0
2.2488933,1.0,2.0
-0.46278104,1.0,2.0
1.9864372,1.0,2.0
1.9764495,1.0,2.0
1.196568,1.0,1.0
1.6430068,1.0,2.0
2.2142587,1.0,1.0
2.6056283,1.0,1.0
2.4253278,1.0,2.0
2.4543853,1.0,1.0
0.093034066,1.0,2.0
2.6840222,1.0,2.0
2.455748,1.0,2.0
2.8084035,1.0,1.0
0.8787443,1.0,1.0
1.7340194,1.0,1.0
2.751623,1.0,2.0
1.8834039,1.0,2.0
2.540027,1.0,2.0
-0.02646537,1.0,2.0
1.9500151,1.0,2.0
1.603582,1.0,2.0
2.070457,1.0,2.0
2.5764709,1.0,1.0
2.0279293,1.0,1.0
1.9679437,1.0,1.0
2.5905302,1.0,2.0
0.81336004,1.0,2.0
2.7888985,1.0,2.0
2.1684046,1.0,1.0
0.7852269,1.0,1.0
2.0297613,1.0,2.0
1.3368883,1.0,2.0
1.9306946,1.0,1.0
2.1525903,1.0,1.0
2.4032445,1.0,1.0
2.139367,1.0,2.0
0.2646322,1.0,1.0
1.9568775,1.0,1.0
1.9147125,1.0,2.0
2.4417906,1.0,1.0
2.5278733,1.0,2.0
0.9996797,1.0,2.0
2.1132689,1.0,2.0
1.1027775,1.0,2.0
2.593491,1.0,1.0
-0.06598331,1.0,2.0
1.4402858,1.0,1.0
2.1713998,1.0,1.0
0.20393305,1.0,1.0
2.807014,1.0,2.0
2.556239,1.0,2.0
1.0830684,1.0,1.0
1.7234687,1.0,2.0
-0.18159471,1.0,1.0
1.6888756,1.0,2.0
1.2012469,1.0,2.0
2.1808383,1.0,1.0
2.542153,1.0,2.0
2.7811887,1.0,2.0
2.9956899,1.0,2.0
0.5838298,1.0,2.0
2.0126143,1.0,2.0
1.9712654,1.0,2.0
2.0451334,1.0,1.0
1.7710943,1.0,2.0
2.7471797,1.0,2.0
1.519576,1.0,1.0
2.5772388,1.0,2.0
2.8018963,1.0,1.0
1.6183925,1.0,1.0
2.3633223,1.0,1.0
1.1554399,1.0,2.0
1.9215422,1.0,2.0
2.7401202,1.0,2.0
1.6080165,1.0,2.0
2.6682103,1.0,1.0
0.011826749,1.0,1.0
1.2885207,1.0,2.0
2.3581312,1.0,2.0
2.1880562,1.0,2.0
0.5377905,1.0,2.0
0.025014635,1.0,1.0
2.4425077,1.0,2.0
-0.0481502,1.0,1.0
2.0304465,1.0,2.0
0.6397418,1.0,2.0
2.0308845,1.0,2.0
1.7928654,1.0,2.0
1.8273177,1.0,2.0
2.764193,1.0,2.0
2.9692805,1.0,2.0
0.8173887,1.0,2.0
1.8524373,1.0,1.0
1.797413,1.0,2.0
1.5251727,1.0,2.0
2.260107,1.0,2.0
2.0440152,1.0,2.0
1.9793956,1.0,1.0
0.97165734,1.0,2.0
2.4779243,1.0,1.0
0.17335394,1.0,1.0
1.7471644,1.0,1.0
2.4590116,1.0,1.0
1.4265928,1.0,1.0
2.3045819,1.0,2.0
0.77316594,1.0,2.0
0.395999,1.0,2.0
0.7196064,1.0,1.0
1.7502297,1.0,1.0
1.6001793,1.0,2.0
1.6508288,1.0,2.0
1.6158869,1.0,2.0
0.31315935,1.0,2.0
2.1836708,1.0,2.0
2.0383499,1.0,1.0
2.3556967,1.0,1.0
0.40123445,1.0,1.0
1.8519932,1.0,2.0
0.33302498,1.0,2.0
0.91754854,1.0,2.0
1.8387963,1.0,2.0
1.2574146,1.0,1.0
1.6434938,1.0,2.0
2.3207884,1.0,1.0
0.14607127,1.0,2.0
0.3514643,1.0,2.0
2.8399153,1.0,2.0
1.3871197,1.0,2.0
2.59222,1.0,2.0
0.87558043,1.0,2.0
0.022198834,1.0,1.0
1.9211354,1.0,1.0
2.9706059,1.0,2.0
1.9863309,1.0,2.0
2.2690609,1.0,1.0
2.616991,1.0,2.0
2.395383,1.0,1.0
2.1075246,1.0,2.0
1.4120642,1.0,1.0
0.796786,1.0,2.0
2.5583746,1.0,1.0
1.7289039,1.0,1.0
1.5912794,1.0,2.0
1.8228097,1.0,2.0
2.389267,1.0,1.0
-0.3894362,1.0,2.0
1.2727324,1.0,1.0
2.7975338,1.0,2.0
2.2308433,1.0,2.0
2.109383,1.0,1.0
2.1693482,1.0,2.0
1.9928719,1.0,2.0
0.4399543,1.0,2.0
0.78315043,1.0,1.0
1.757186,1.0,2.0
2.916997,1.0,1.0
2.6446552,1.0,2.0
2.540399,1.0,1.0
2.6502435,1.0,2.0
1.7408957,1.0,1.0
2.7073514,1.0,2.0
1.1479739,1.0,2.0
2.9659233,1.0,1.0
0.42117387,1.0,2.0
2.275855,1.0,2.0
0.5220829,1.0,1.0
2.2327194,1.0,2.0
-0.00044862455,1.0,1.0
1.8463277,1.0,2.0
0.9803997,1.0,1.0
1.9118615,1.0,2.0
2.1390884,1.0,1.0
-0.40416342,1.0,2.0
2.867724,1.0,1.0
2.94954,1.0,2.0
1.4781287,1.0,2.0
2.1493857,1.0,2.0
2.5992937,1.0,2.0
1.7298183,1.0,2.0
-0.055746276,1.0,2.0
2.7319725,1.0,1.0
1.2540245,1.0,2.0
2.7240903,1.0,2.0
2.4567862,1.0,1.0
2.505117,1.0,2.0
0.9198606,1.0,1.0
2.1848605,1.0,2.0
2.0499983,1.0,2.0
2.304156,1.0,2.0
1.1413141,1.0,1.0
1.3438498,1.0,2.0
2.2580702,1.0,1.0
1.6514907,1.0,2.0
0.18621516,1.0,2.0
1.7407105,1.0,2.0
-0.071312085,1.0,1.0
2.8110113,1.0,2.0
1.0023474,1.0,1.0
0.18606292,1.0,1.0
1.5260534,1.0,2.0
2.535688,1.0,2.0
-0.40488648,1.0,1.0
2.4305685,1.0,1.0
2.7217407,1.0,2.0
2.358796,1.0,1.0
2.560127,1.0,2.0
0.90417534,1.0,1.0
2.784147,1.0,1.0
1.7462419,1.0,2.0
1.5278466,1.0,2.0
2.3299875,1.0,2.0
2.7332973,1.0,2.0
2.4070876,1.0,2.0
2.102241,1.0,1.0
2.2902343,1.0,1.0
1.8937387,1.0,2.0
2.2592883,1.0,1.0
0.9642407,1.0,1.0
1.1398968,1.0,1.0
0.999106,1.0,1.0
2.4855046,1.0,1.0
2.9301112,1.0,2.0
2.9045393,1.0,1.0
2.190538,1.0,2.0
1.6954677,1.0,1.0
2.4087842,1.0,2.0
2.249121,1.0,2.0
2.236884,1.0,2.0
0.14134805,1.0,2.0
1.9842833,1.0,2.0
2.1573012,1.0,2.0
2.9783626,1.0,1.0
2.0106788,1.0,1.0
2.4326398,1.0,1.0
0.4182018,1.0,2.0
0.44910806,1.0,1.0
1.9728554,1.0,2.0
1.4123018,1.0,2.0
2.3475142,1.0,1.0
1.5306745,1.0,2.0
1.1578978,1.0,2.0
1.6279925,1.0,1.0
2.4748976,1.0,2.0
2.9540722,1.0,1.0
1.9850336,1.0,1.0
1.4925561,1.0,2.0
1.6807948,1.0,1.0
1.3247837,1.0,2.0
1.9708574,1.0,1.0
0.038478047,1.0,2.0
2.298876,1.0,2.0
2.2526717,1.0,1.0
2.812007,1.0,1.0
2.5485828,1.0,1.0
0.63658166,1.0,1.0
1.8340372,1.0,2.0
0.92103237,1.0,1.0
0.61748785,1.0,2.0
-0.10347844,1.0,2.0
1.8130811,1.0,1.0
2.9287605,1.0,1.0
2.9668832,1.0,1.0
0.6550613,1.0,2.0
2.5884614,1.0,2.0
2.3929586,1.0,2.0
0.925414,1.0,1.0
0.97359365,1.0,2.0
2.959642,1.0,1.0
2.7854927,1.0,2.0
0.06848148,1.0,1.0
0.028276697,1.0,2.0
1.293787,1.0,2.0
0.637562,1.0,1.0
1.6809511,1.0,1.0
1.2936642,1.0,2.0
2.8264837,1.0,1.0
2.9770687,1.0,2.0
1.8501049,1.0,2.0
2.3609385,1.0,1.0
2.0387852,1.0,1.0
0.035865515,1.0,1.0
1.940232,1.0,1.0
2.5848005,1.0,2.0
0.8846167,1.0,1.0
1.9476148,1.0,1.0
1.4640864,1.0,2.0
1.191715,1.0,1.0
2.7011209,1.0,2.0
2.031087,1.0,1.0
2.8717146,1.0,2.0
1.3804156,1.0,2.0
2.883215,1.0,1.0
-0.2859332,1.0,2.0
0.58415455,1.0,2.0
1.6424793,1.0,1.0
1.567143,1.0,2.0
2.8156216,1.0,2.0
0.3273869,1.0,1.0
2.2666273,1.0,2.0
1.2023013,1.0,2.0
2.9541318,1.0,2.0
2.6508489,1.0,1.0
2.2287712,1.0,1.0
1.5821624,1.0,2.0
2.9106028,1.0,2.0
0.21315086,1.0,1.0
2.3510382,1.0,1.0
2.0636015,1.0,2.0
0.76105285,1.0,2.0
0.93190444,1.0,2.0
2.9729803,1.0,2.0
0.38037917,1.0,2.0
1.1378652,1.0,1.0
0.023296902,1.0,1.0
2.2854252,1.0,2.0
0.54340786,1.0,2.0
1.4107718,1.0,2.0
2.860932,1.0,1.0
2.414303,1.0,1.0
1.6815983,1.0,1.0
2.6793356,1.0,1.0
1.5290915,1.0,1.0
1.394811,1.0,1.0
0.587016,1.0,2.0
